id,person_name,gender,age,migration_date,from_city,to_city,reason,distance_km
mig_2285625,Person_625500,Чоловік,18,2025-03-11,Донецьк,Запоріжжя,Сімейні обставини,199.98
mig_2146923,Person_316213,Чоловік,33,2025-03-29,Київ,Дніпро,Робота,395.21
mig_9306922,Person_770231,Чоловік,38,2025-01-14,Вінниця,Харків,Особисті причини,567.04
mig_9432524,Person_863256,Чоловік,47,2025-01-17,Дніпро,Львів,Сімейні обставини,817.27
mig_1041709,Person_56133,Жінка,33,2025-03-26,Суми,Дніпро,Відновлення після війни,272.31
mig_3867346,Person_820465,Жінка,18,2025-04-02,Львів,Одеса,Робота,621.95
mig_7270394,Person_225346,Жінка,32,2025-03-20,Полтава,Харків,Покращення житлових умов,129.02
mig_8960181,Person_13338,Чоловік,35,2025-03-17,Вінниця,Дніпро,Особисті причини,490.12
mig_2355202,Person_275799,Чоловік,28,2025-03-27,Донецьк,Дніпро,Робота,210.74
mig_1736344,Person_93148,Жінка,41,2025-02-19,Дніпро,Харків,Робота,190.64
mig_3254353,Person_923668,Чоловік,22,2025-01-13,Дніпро,Харків,Робота,190.64
mig_7833108,Person_615135,Чоловік,46,2025-04-10,Вінниця,Суми,Робота,489.75
mig_3991140,Person_671893,Чоловік,33,2025-04-11,Харків,Львів,Екологічні причини,875.45
mig_3260797,Person_402055,Чоловік,45,2025-03-17,Вінниця,Дніпро,Робота,490.12
mig_7923261,Person_461048,Жінка,32,2025-02-19,Суми,Дніпро,Навчання,272.31
mig_7500315,Person_473517,Чоловік,59,2025-02-13,Суми,Вінниця,Навчання,489.75
mig_7201224,Person_846998,Жінка,40,2025-04-08,Київ,Вінниця,Робота,200.43
mig_9041686,Person_834083,Чоловік,18,2025-02-23,Донецьк,Полтава,Робота,295.97
mig_8305789,Person_376933,Жінка,23,2025-02-25,Донецьк,Суми,Навчання,388.37
mig_5162817,Person_921156,Жінка,18,2025-04-04,Одеса,Полтава,Покращення житлових умов,447.93
mig_1859306,Person_705467,Чоловік,27,2025-02-12,Запоріжжя,Одеса,Навчання,367.19
mig_3921602,Person_911348,Чоловік,29,2025-01-24,Дніпро,Вінниця,Покращення житлових умов,490.12
mig_5233400,Person_923508,Жінка,32,2025-03-25,Полтава,Львів,Покращення житлових умов,758.72
mig_2428683,Person_843772,Жінка,57,2025-02-02,Київ,Львів,Сімейні обставини,468.95
mig_3546913,Person_528781,Чоловік,18,2025-01-19,Київ,Одеса,Покращення житлових умов,441.44
mig_4429834,Person_269162,Жінка,19,2025-02-25,Одеса,Полтава,Сімейні обставини,447.93
mig_6087272,Person_964546,Жінка,27,2025-02-07,Вінниця,Суми,Робота,489.75
mig_7982627,Person_200365,Чоловік,36,2025-03-03,Дніпро,Одеса,Сімейні обставини,393.29
mig_7683684,Person_487293,Жінка,39,2025-02-27,Донецьк,Дніпро,Навчання,210.74
mig_3676055,Person_389903,Жінка,18,2025-02-24,Дніпро,Донецьк,Бізнес,210.74
mig_1319579,Person_314233,Чоловік,53,2025-02-26,Вінниця,Львів,Робота,328.23
mig_8365182,Person_468007,Жінка,18,2025-03-11,Донецьк,Вінниця,Особисті причини,700.85
mig_8342404,Person_346918,Жінка,41,2025-03-03,Харків,Дніпро,Навчання,190.64
mig_2185872,Person_708021,Жінка,46,2025-03-27,Запоріжжя,Полтава,Навчання,199.31
mig_3062571,Person_749727,Жінка,51,2025-02-05,Київ,Полтава,Навчання,304.13
mig_8868709,Person_70693,Жінка,31,2025-01-28,Одеса,Донецьк,Навчання,562.15
mig_2280803,Person_870706,Жінка,20,2025-04-04,Одеса,Донецьк,Робота,562.15
mig_3924306,Person_614956,Жінка,18,2025-02-03,Донецьк,Суми,Покращення житлових умов,388.37
mig_3723807,Person_906900,Чоловік,44,2025-02-05,Харків,Дніпро,Сімейні обставини,190.64
mig_5625331,Person_498480,Чоловік,35,2025-03-07,Запоріжжя,Донецьк,Робота,199.98
mig_2556405,Person_779518,Чоловік,25,2025-03-22,Дніпро,Суми,Покращення житлових умов,272.31
mig_5178921,Person_508678,Жінка,18,2025-03-26,Суми,Полтава,Робота,147.81
mig_6727408,Person_384671,Жінка,51,2025-02-17,Вінниця,Дніпро,Робота,490.12
mig_1810269,Person_694145,Чоловік,26,2025-02-07,Полтава,Харків,Навчання,129.02
mig_2308050,Person_305008,Жінка,30,2025-03-18,Запоріжжя,Харків,Робота,252.6
mig_9254482,Person_251250,Жінка,23,2025-01-31,Львів,Донецьк,Покращення житлових умов,1027.87
mig_2872485,Person_600605,Чоловік,18,2025-04-10,Полтава,Дніпро,Робота,130.09
mig_6169989,Person_703936,Чоловік,45,2025-02-15,Полтава,Одеса,Покращення житлових умов,447.93
mig_2972106,Person_763437,Чоловік,59,2025-03-29,Одеса,Запоріжжя,Бізнес,367.19
mig_5597161,Person_664505,Жінка,33,2025-03-07,Одеса,Вінниця,Покращення житлових умов,349.26
mig_4075037,Person_128518,Чоловік,18,2025-04-01,Суми,Львів,Робота,774.48
mig_5625941,Person_538825,Чоловік,18,2025-03-20,Полтава,Київ,Робота,304.13
mig_5669572,Person_614356,Чоловік,39,2025-03-15,Київ,Дніпро,Робота,395.21
mig_2972906,Person_663222,Чоловік,49,2025-04-09,Дніпро,Одеса,Покращення житлових умов,393.29
mig_4430418,Person_760790,Чоловік,39,2025-02-16,Харків,Суми,Навчання,143.83
mig_7515787,Person_596921,Чоловік,18,2025-04-05,Полтава,Вінниця,Відновлення після війни,443.09
mig_1536775,Person_799529,Чоловік,26,2025-04-06,Донецьк,Київ,Сімейні обставини,594.92
mig_9281705,Person_67373,Чоловік,31,2025-01-28,Київ,Запоріжжя,Бізнес,444.56
mig_2193982,Person_998648,Чоловік,24,2025-01-16,Запоріжжя,Вінниця,Покращення житлових умов,516.29
mig_3201576,Person_923176,Чоловік,38,2025-02-21,Львів,Київ,Робота,468.95
mig_3619214,Person_585,Чоловік,22,2025-04-09,Київ,Харків,Відновлення після війни,410.33
mig_4472629,Person_958305,Чоловік,41,2025-02-16,Одеса,Донецьк,Навчання,562.15
mig_9748501,Person_646234,Чоловік,41,2025-01-16,Запоріжжя,Вінниця,Робота,516.29
mig_7582220,Person_111406,Чоловік,25,2025-03-07,Одеса,Харків,Робота,565.19
mig_3407372,Person_509215,Жінка,40,2025-02-07,Львів,Вінниця,Покращення житлових умов,328.23
mig_3659893,Person_603844,Жінка,47,2025-01-24,Львів,Харків,Бізнес,875.45
mig_3079700,Person_143655,Жінка,18,2025-04-05,Запоріжжя,Харків,Покращення житлових умов,252.6
mig_3769438,Person_286103,Жінка,35,2025-01-16,Дніпро,Львів,Покращення житлових умов,817.27
mig_6030064,Person_299123,Жінка,47,2025-01-27,Суми,Донецьк,Відновлення після війни,388.37
mig_4417790,Person_576668,Чоловік,41,2025-02-15,Запоріжжя,Харків,Сімейні обставини,252.6
mig_6578957,Person_419879,Жінка,37,2025-03-14,Суми,Полтава,Відновлення після війни,147.81
mig_8200324,Person_223316,Жінка,27,2025-03-13,Харків,Запоріжжя,Покращення житлових умов,252.6
mig_4818666,Person_423976,Чоловік,45,2025-04-11,Вінниця,Київ,Покращення житлових умов,200.43
mig_6590807,Person_488912,Чоловік,39,2025-02-09,Суми,Одеса,Навчання,576.11
mig_1348475,Person_664642,Чоловік,36,2025-02-22,Полтава,Харків,Бізнес,129.02
mig_4315087,Person_378139,Чоловік,37,2025-03-30,Харків,Суми,Робота,143.83
mig_4940728,Person_692859,Жінка,21,2025-02-21,Вінниця,Дніпро,Робота,490.12
mig_5907176,Person_52637,Жінка,51,2025-01-31,Львів,Одеса,Покращення житлових умов,621.95
mig_2038542,Person_785505,Чоловік,53,2025-04-02,Київ,Запоріжжя,Робота,444.56
mig_4223493,Person_283866,Чоловік,56,2025-04-08,Полтава,Київ,Навчання,304.13
mig_9395765,Person_120066,Чоловік,23,2025-03-24,Дніпро,Львів,Навчання,817.27
mig_9151472,Person_353706,Чоловік,18,2025-02-14,Полтава,Запоріжжя,Відновлення після війни,199.31
mig_8583262,Person_503864,Жінка,18,2025-03-05,Донецьк,Запоріжжя,Бізнес,199.98
mig_2923642,Person_510486,Жінка,61,2025-02-05,Київ,Львів,Робота,468.95
mig_3295976,Person_4916,Чоловік,31,2025-02-19,Київ,Полтава,Бізнес,304.13
mig_9158511,Person_60289,Чоловік,18,2025-02-26,Київ,Вінниця,Навчання,200.43
mig_2387495,Person_806576,Жінка,55,2025-02-17,Одеса,Запоріжжя,Сімейні обставини,367.19
mig_8684594,Person_55449,Жінка,23,2025-04-03,Львів,Харків,Навчання,875.45
mig_1247928,Person_527757,Жінка,29,2025-02-16,Харків,Полтава,Сімейні обставини,129.02
mig_2555448,Person_287035,Чоловік,24,2025-04-06,Одеса,Суми,Сімейні обставини,576.11
mig_9132472,Person_538253,Жінка,37,2025-01-16,Львів,Полтава,Сімейні обставини,758.72
mig_5448971,Person_472498,Жінка,61,2025-02-20,Суми,Київ,Покращення житлових умов,306.35
mig_3773970,Person_917528,Чоловік,53,2025-02-02,Харків,Суми,Робота,143.83
mig_3732425,Person_989561,Чоловік,34,2025-01-31,Донецьк,Запоріжжя,Відновлення після війни,199.98
mig_2982162,Person_400772,Чоловік,18,2025-01-13,Суми,Львів,Робота,774.48
mig_3886396,Person_517858,Чоловік,18,2025-02-25,Львів,Полтава,Бізнес,758.72
mig_7859262,Person_460951,Жінка,40,2025-01-31,Одеса,Донецьк,Сімейні обставини,562.15
mig_8612725,Person_894678,Чоловік,28,2025-03-15,Донецьк,Вінниця,Робота,700.85
mig_9773636,Person_69029,Жінка,18,2025-02-11,Полтава,Суми,Бізнес,147.81
mig_4953501,Person_403676,Жінка,26,2025-01-19,Суми,Полтава,Навчання,147.81
mig_1973587,Person_821926,Жінка,18,2025-04-05,Донецьк,Київ,Особисті причини,594.92
mig_6308297,Person_126412,Жінка,26,2025-04-02,Львів,Донецьк,Бізнес,1027.87
mig_7806011,Person_114293,Жінка,46,2025-02-19,Донецьк,Львів,Бізнес,1027.87
mig_4900513,Person_312859,Жінка,22,2025-03-20,Одеса,Харків,Особисті причини,565.19
mig_8918848,Person_58992,Чоловік,36,2025-03-14,Донецьк,Полтава,Робота,295.97
mig_1846935,Person_749483,Чоловік,32,2025-02-23,Запоріжжя,Вінниця,Робота,516.29
mig_8600106,Person_889827,Жінка,45,2025-02-06,Одеса,Вінниця,Навчання,349.26
mig_1689472,Person_786888,Жінка,37,2025-01-21,Львів,Одеса,Сімейні обставини,621.95
mig_8211993,Person_376241,Жінка,52,2025-02-23,Донецьк,Полтава,Навчання,295.97
mig_3125518,Person_687960,Жінка,43,2025-03-06,Запоріжжя,Суми,Навчання,342.21
mig_7585126,Person_272282,Жінка,30,2025-03-20,Київ,Запоріжжя,Навчання,444.56
mig_2211251,Person_608285,Чоловік,37,2025-03-24,Запоріжжя,Одеса,Покращення житлових умов,367.19
mig_9986993,Person_278376,Жінка,45,2025-02-11,Львів,Дніпро,Навчання,817.27
mig_5862846,Person_325270,Жінка,60,2025-03-26,Дніпро,Суми,Бізнес,272.31
mig_3877060,Person_492240,Чоловік,63,2025-04-02,Київ,Суми,Сімейні обставини,306.35
mig_4034445,Person_897461,Жінка,26,2025-02-13,Київ,Вінниця,Робота,200.43
mig_5136885,Person_207306,Чоловік,19,2025-01-15,Київ,Одеса,Робота,441.44
mig_3411722,Person_804308,Жінка,35,2025-02-07,Донецьк,Запоріжжя,Навчання,199.98
mig_7563537,Person_652971,Жінка,24,2025-01-21,Дніпро,Суми,Покращення житлових умов,272.31
